epoch,train_loss,val_loss,val_accuracy
1,3.1798728561401366,3.1777689045873183,3.9444444444444446
2,3.179162826538086,3.1779517551948286,4.388888888888889
3,3.1787480937110053,3.1786378087668585,4.111111111111111
4,3.178649681939019,3.1780854093617408,3.8333333333333335
5,3.1784466393788655,3.178533940479673,3.8333333333333335
6,3.1783232106102837,3.1783695960866996,3.8333333333333335
7,3.1759803846147325,3.16235980494269,3.9444444444444446
8,2.940323847664727,2.6007941426901984,16.0
9,2.3103530014885796,2.1384030128347464,25.055555555555557
10,1.8533893908394707,1.74236378998592,38.72222222222222
11,1.4939396948284573,1.472639934769992,47.111111111111114
12,1.2277222707536486,1.2731474884625138,52.333333333333336
13,1.032271888256073,1.072710057784771,60.166666666666664
14,0.8710858620537651,0.98381985672589,61.94444444444444
15,0.7400858537356059,0.8227070734418672,68.88888888888889
16,0.6325764418972863,0.7724338338292879,72.0
17,0.5607654665576087,0.6973442126964701,74.5
18,0.47455354677306283,0.6416789755739015,77.05555555555556
19,0.42879958669344587,0.6168174928632276,76.83333333333333
20,0.38847847633891636,0.6048003383751573,77.61111111111111
21,0.3449510173665153,0.5987865010212208,77.27777777777777
22,0.3154684826400545,0.5897260965972111,79.88888888888889
23,0.27467571563190885,0.478174260978041,83.83333333333333
24,0.2458528889218966,0.5247807286936661,82.0
25,0.2420662307408121,0.5341733211073382,82.55555555555556
26,0.22157893813318677,0.5692566551011184,80.66666666666667
27,0.1924386665225029,0.42571781883979665,86.22222222222223
28,0.17723090541031625,0.5972996210229808,81.38888888888889
29,0.1726892627775669,0.6957823747190935,79.44444444444444
30,0.1526346917450428,0.4043119205483075,87.72222222222223
31,0.131869725568427,0.5184710745153756,84.16666666666667
32,0.16110396232042049,0.5137958441828859,83.44444444444444
33,0.11855982136395242,0.3903556516201332,87.5
34,0.107511683098144,0.5248504979857083,86.55555555555556
35,0.12448956738743518,0.4047740949638959,87.83333333333333
36,0.10201529609660308,0.39842356869886664,88.94444444444444
37,0.10696783470196856,0.49784494525399703,86.33333333333333
38,0.11953254204657343,0.5121406640472084,84.33333333333333
39,0.09166619947387113,0.3951566245021491,88.05555555555556
40,0.08877627374811305,0.4595054199212584,87.38888888888889
41,0.09044625783132182,0.4193966306489089,86.94444444444444
42,0.07994622917638884,0.45318353715641746,88.05555555555556
43,0.07347263716161251,0.5199191670479446,86.05555555555556
44,0.09000405111246639,0.3622743163643212,89.55555555555556
45,0.0626169755247732,0.5955433691370076,84.22222222222223
46,0.09466524788488945,0.38492593117829027,89.38888888888889
47,0.0559158034539885,0.4796586863953492,86.16666666666667
48,0.04760540694205297,0.5668013840913773,85.77777777777777
49,0.10573016631934377,0.4587526709355157,87.66666666666667
50,0.054058372374210094,0.6369237226658854,84.66666666666667
