epoch,train_loss,val_loss,val_accuracy
1,4.277974232567681,4.277408090131036,1.2777777777777777
2,4.277641347249349,4.277440728812382,1.2777777777777777
3,4.277525276607937,4.277689884448874,1.2777777777777777
4,4.277305683559842,4.278162726040544,1.2777777777777777
5,4.277172082265218,4.279721704022638,1.1111111111111112
6,4.27699780146281,4.27873185585285,1.2777777777777777
7,4.276921759711372,4.278826861545958,1.1111111111111112
8,4.276760425567627,4.280265791662808,1.1111111111111112
9,4.276797205607096,4.281151903086696,1.1111111111111112
10,4.276626714070638,4.278754645380481,1.2777777777777777
11,4.276672943962945,4.2792616054929535,1.5
12,4.276578549279107,4.28018226294682,1.1111111111111112
13,4.276509176890055,4.279435634613037,1.5
14,4.276478485531277,4.281131662171463,1.2777777777777777
15,4.276425946553548,4.281471400425352,0.9444444444444444
16,4.276483626895481,4.280768230043608,1.2777777777777777
17,4.276493826972113,4.279882151505043,1.5
18,4.276390128665501,4.279592283840837,1.5
19,4.276306033664279,4.283048366678172,0.9444444444444444
20,4.27627342859904,4.2794996294482,1.3333333333333333
21,4.276139187282986,4.2821711342910245,1.1111111111111112
22,4.275835094451904,4.27966570032054,1.2777777777777777
23,4.272607504526774,4.272505825963513,1.1666666666666667
24,4.173660788006253,3.948540917758284,4.611111111111111
25,3.4210251649220784,3.025001147697712,15.444444444444445
26,2.621278763877021,2.430355162456118,26.055555555555557
27,2.1279191033045453,2.084434854573217,32.77777777777778
28,1.8045109038882785,1.843079501184924,37.72222222222222
29,1.5822272226545546,1.665416380454754,41.72222222222222
30,1.419416101243761,1.5748663729634778,44.388888888888886
31,1.2858905386924744,1.5736324417180028,43.666666666666664
32,1.1770003493626913,1.4446951644173984,48.94444444444444
33,1.0786905792024402,1.3396327495574951,52.111111111111114
34,0.9822716093063355,1.377410391281391,52.55555555555556
35,0.925360520945655,1.2908256218351166,54.333333333333336
36,0.8394416374630398,1.2834566543842185,55.611111111111114
37,0.794049342473348,1.1617326448703635,58.44444444444444
38,0.7248936609427135,1.3489403621903782,54.388888888888886
39,0.6657878586981032,1.0668896416137958,62.27777777777778
40,0.6255672717094422,1.0912677070190167,62.888888888888886
41,0.58178107102712,1.0505161120973785,63.77777777777778
42,0.5309099545743731,1.0399420836876179,65.33333333333333
43,0.48999293910132513,1.0282954224224747,65.5
44,0.4626164677408006,1.0508225190228428,66.33333333333333
45,0.44263551076253255,1.0220953041109546,67.55555555555556
46,0.40995149665408664,1.0690536663450043,67.16666666666667
47,0.3811191381348504,0.9983789283653786,69.38888888888889
48,0.3527196269565158,1.0183222458280365,68.38888888888889
49,0.3358780794011222,0.9877355119277691,70.55555555555556
50,0.30848058197233413,1.0803743662505314,67.44444444444444
